citation_journal,link,PMID
"Bourlev V, Volkov N, Pavlovitch S, Lets N, Larsson A, Olovsson M. The relationship between microvessel density, proliferative activity and expression of vascular endothelial growth factor‐A and its receptors in eutopic endometrium and endometriotic lesions.  Reproduction 2006;132(3):501‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16940291,16940291
"Wang L, Zheng W, Ding XY, Yu JK, Jiang WZ, Zhang SZ. Identification biomarkers of eutopic endometrium in endometriosis using artificial neural networks and protein fingerprinting.  Fertility and Sterility 2010;93(7):2460‐2.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20045516,20045516
"Dheenadayalu K, Mak I, Gordts S, Campo R, Higham J, Puttemans P, et al. Aromatase P450 messenger RNA expression in eutopic endometrium is not a specific marker for pelvic endometriosis.  Fertility and Sterility 2002;78(4):825‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12372463,12372463
"Aghaey Meibody F, Mehdizadeh Kashi A, Zare Mirzaie A, Ghajarie Bani Amam M, Shariati Behbahani A, Zolali B, et al. Diagnosis of endometrial nerve fibers in women with endometriosis.  Archives of Gynecology and Obstetrics 2011;284(5):1157‐62.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21165744,21165744
"Leslie C, Ma T, McElhinney B, Leake R, Stewart CJ. Is the detection of endometrial nerve fibers useful in the diagnosis of endometriosis?.  International Journal of Gynecological Pathology 2013;32(2):149‐55.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23370651,23370651
"Al‐Jefout M, Andreadis N, Tokushige N, Markham R, Fraser I. A pilot study to evaluate the relative efficacy of endometrial biopsy and full curettage in making a diagnosis of endometriosis by the detection of endometrial nerve fibers.  American Journal of Obstetrics and Gynecology 2007;197(6):578 e1‐4.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18060940,18060940
"Rakhila H, Carli C, Daris M, Lemyre M, Leboeuf M, Akoum A. Identification of multiple and distinct defects in prostaglandin biosynthetic pathways in eutopic and ectopic endometrium of women with endometriosis.  Fertility and Sterility 2013;100(6):1650‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24035605,24035605
"Kim CM, Oh YJ, Cho SH, Chung DJ, Hwang JY, Park KH, et al. Increased telomerase activity and human telomerase reverse transcriptase mRNA expression in the endometrium of patients with endometriosis.  Human Reproduction 2007;22(3):843‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17077107,17077107
"Tang L, Wang TT, Wu YT, Zhou CY, Huang HF. High expression levels of cyclin B1 and Polo‐like kinase 1 in ectopic endometrial cells associated with abnormal cell cycle regulation of endometriosis.  Fertility and Sterility 2009;91(4):979‐87.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18353325,18353325
"Bokor A, Kyama CM, Vercruysse L, Fassbender A, Gevaert O, Vodolazkaia A, et al. Density of small diameter sensory nerve fibres in endometrium: a semi‐invasive diagnostic test for minimal to mild endometriosis.  Human Reproduction 2009;24:3025‐32.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19690351,19690351
"Wolfler MM, Nagele F, Kolbus A, Seidl S, Schneider B, Huber JC, et al. A predictive model for endometriosis.  Human Reproduction 2005;20(6):1702‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15760962,15760962
"Matsuzaki S, Canis M, Pouly JL, Dechelotte PJ, Mage G. Analysis of aromatase and 17beta‐hydroxysteroid dehydrogenase type 2 messenger ribonucleic acid expression in deep endometriosis and eutopic endometrium using laser capture microdissection.  Fertility and Sterility 2006;85(2):308‐13.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16595205,16595205
"Lawson C, Bourcier N, Al‐Akoum M, Maheux R, Naud F, Akoum A. Abnormal interleukin 1 receptor types I and II gene expression in eutopic and ectopic endometrial tissues of women with endometriosis.  Journal of Reproductive Immunology 2008;77(1):75‐84.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17517439,17517439
"Ding X, Wang L, Ren Y, Zheng W. Detection of mitochondrial biomarkers in eutopic endometria of endometriosis using surface‐enhanced laser desorption/ionization time‐of‐flight mass spectrometry.  Fertility and Sterility 2010;94(7):2528‐30.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20627238,20627238
"Linden PJ, Goeij AF, Dunselman GA, Linden EP, Ramaekers FC, Evers JL. Expression of integrins and E‐cadherin in cells from menstrual effluent, endometrium, peritoneal fluid, peritoneum, and endometriosis.  Fertility and Sterility 1994;61(1):85‐90.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8293849,8293849
"Meola J, Dentillo DB, Rosa e Silva JC, Ferriani RA, Veiga LC, Paro de Paz CC, et al. Glycodelin expression in the endometrium of healthy women and in the eutopic and ectopic endometrium of women with endometriosis.  Fertility and Sterility 2009;91(5):1676‐80.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18402941,18402941
"Tiberi F, Tropea A, Apa R, Romani F, Lanzone A, Marana R. Prokineticin 1 mRNA expression in the endometrium of healthy women and in the eutopic endometrium of women with endometriosis.  Fertility and Sterility 2010;93(7):2145‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19285664,19285664
"Mikolajczyk M, Wirstlein P, Skrzypczak J. Leukaemia inhibitory factor and interleukin 11 levels in uterine flushings of infertile patients with endometriosis.  Human Reproduction 2006;21(12):3054‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17000646,17000646
"Cho S, Choi YS, Jeon Y, EIm KJ, Choi YM, Yim SY, et al. Expression of vascular endothelial growth factor (VEGF) and its soluble receptor‐1 in endometriosis.  Microvascular Research 2012;83(2):237‐42.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22230112,22230112
Elgafor el Sharkwy IA. Combination of non‐invasive and semi‐invasive tests for diagnosis of minimal to mild endometriosis.  Archives of Gynecology and Obstetrics 2013;288(4):793‐7.    PubMed     Google Scholar,https://www.ncbi.nlm.nih.gov/pubmed/23545836,23545836
"Johnson MC, Pinto C, Alves A, Palomino A, Fuentes A, Boric MA, et al. P450Arom and estrogenic microenvironment of eutopic endometria in endometriosis [P450 arom y microambiente estrogénico en endometrios eutópicos de mujeres con endometriosis].  Revista Medica de Chile 2004;132(12):1475‐82.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15743158,15743158
"Casals G, Ordi J, Creus M, Fabregues F, Carmona F, Casamitjana R, Balasch J. Expression pattern of osteopontin and v3 integrin during the implantation window in infertile patients with early stages of endometriosis.  Human Reproduction 2012;27(3):805‐13.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22215628,22215628
"Lee KF, Lee YL, Chan RWS, Cheong AWY, Ng EHY, Ho PC. Up‐regulation of endocrine gland‐derived vascular endothelial growth factor but not vascular endothelial growth factor in human ectopic endometriotic tissue.  Fertility and Sterility 2010;93(4):1052‐60.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19135668,19135668
"Zubor P, Hatok J, Galo S, Dokus K, Klobusiakova D, Danko J, et al. Anti‐apoptotic and pro‐apoptotic gene expression evaluated from eutopic endometrium in the proliferative phase of the menstrual cycle among women with endometriosis and healthy controls.  European Journal of Obstetrics, Gynecology, and Reproductive Biology 2009;145(2):172‐6.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19467764,19467764
"Fassbender A, Verbeeck N, Brnigen D, Kyama CM, Bokor A, Vodolazkaia A, et al. Combined mRNA microarray and proteomic analysis of eutopic endometrium of women with and without endometriosis.  Human Reproduction 2012;27(7):2020‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22556377,22556377
"Szymanowski K, Skrzypczak J, Mikolajczyk M. Integrin pattern in human endometrium‐ new diagnostic tool in pelvic endometriosis?.  GInekologia Polska 2003;74(4):257‐61.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12916266,12916266
"Puy LA, Pang C, Librach CL. Immunohistochemical analysis of alphavbeta5 and alphavbeta6 integrins in the endometrium and endometriosis.  International Journal of Gynecological Pathology 2002;21(2):167‐77.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11917227,11917227
"Visnovsky J, Galo S, Zubor P, Hatok J, Racay P, Danko J. Semiquantitative analysis of mRNA aromatase expression in eutopic endometrium as a diagnostic marker of endometriosis and estrogen dependent diseases [Semikvantitativna analyza expresie mRNA aromatazy v eutopickom endometriu ako diagnosticky marker endometriozy a estrogendependentnych ochoreni].  Ceska Gynekologie 2008;73(4):213‐17.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18711959,18711959
"Prefumo F, Semino C, Melioli G, Venturini PL. A defective expression of ICAM‐1 (CD54) on secretory endometrial cells is associated with endometriosis.  Immunology Letters 2002;80(1):49‐53.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11716965,11716965
"Ramon LA, Braza‐Boils A, Gilabert‐Estelles J, Gilabert J, Espana F, Chirivella M, et al. microRNAs expression in endometriosis and their relation to angiogenic factors.  Human Reproduction 2011;26(5):1082‐90.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21335415,21335415
"Al‐Jefout M, Dezarnaulds G, Cooper M, Tokushige N, Luscombe GM, Markham R, et al. Diagnosis of endometriosis by detection of nerve fibres in an endometrial biopsy: a double blind study.  Human Reproduction 2009;24(12):3019‐24.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19690352,19690352
"Gilabert‐Estelles J, Ramon LA, Espana F, Gilabert J, Vila V, Reganon E, Castello R, Chirivella M, Estelles A. Expression of angiogenic factors in endometriosis: relationship to fibrinolytic and metalloproteinase systems.  Human Reproduction 2007;22(8):2120‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17609243,17609243
"Chen SQ, Li JB, Jiang HY, Yuan L, Niu G, Yao SZ. Expression of human‐defensin‐2 in the eutopic and ectopic endometrial tissues in patients with endometriosis.  Archives of Gynecology and Obstetrics 2013;287(6):1151‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23269356,23269356
