citation_journal,link,PMID
"Jesudason MV, Sivakumar S. Prospective evaluation of a rapid diagnostic test Typhidot® for typhoid fever.  Indian Journal of Medical Research 2006;123(4):513‐6. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16783041,16783041
"Beig FK, Ahmad F, Ekram M, Shukla I. Typhidot M and Diazo test vis‐à‐vis blood culture and Widal Test in the early diagnosis of typhoid fever in children in a resource poor setting.  Brazilian Journal of Infectious Diseases 2010;14(6):589‐93. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21340299,21340299
"Limpitikul W, Henpraserttae N, Saksawad R, Laoprasopwattana K. Typhoid outbreak in Songkhla, Thailand 2009–2011: clinical outcomes, susceptibility patterns, and reliability of serology tests.  PLoS ONE 2014;9(11):e111768. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25375784,25375784
"Naheed A, Ram PK, Brooks WA, Mintz ED, Hossain MA, Parsons MM, et al. Clinical value of TUBEX™ and Typhidot® rapid diagnostic tests for typhoid fever in an urban community clinic in Bangladesh.  Diagnostic Microbiology and Infectious Disease 2008;61(4):381‐6. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18501549,18501549
"Prasad KJ, Oberoi JK, Goel N, Wattal C. Comparative evaluation of two rapid Salmonella‑IgM tests and blood culture in the diagnosis of enteric fever.  Indian Journal of Medical Microbiology 2015;33(2):237‐42. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25865974,25865974
"Rahman M, Siddique AK, Tam FCH, Sharmin S, Rashid H, Iqbal A, et al. Rapid detection of early typhoid fever in endemic community children by the TUBEX® O9‐antibody test.  Diagnostic Microbiology and Infectious DIsease 2007;58(3):275‐81. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17350203,17350203
"Ley B, Thriemer K, Ame SM, Mtove GM, Seidlein L, Amos B, et al. Assessment and comparative analysis of a rapid diagnostic test (TUBEX®) for the diagnosis of typhoid fever among hospitalized children in rural Tanzania.  BMC Infectious Diseases 2011;11:147.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21609455,21609455
"Kawano L, Leano SA, Agdamag DMA. Comparison of serological test kits for diagnosis of typhoid fever in the Philippines.  Journal of Clinical Microbiology 2007;45(1):246‐7.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17065261,17065261
"Siba V, Horwood PF, Vanuga K, Wapling J, Sehuko R, Siba PM, et al. Evaluation of serological diagnostic tests for typhoid fever in Papua New Guinea using a composite reference standard.  Clinical and Vaccine Immunology 2012;19(11):1833‐7.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22993409,22993409
"Gopalakrishnan V, Sekhar WY, Soo EH, Vinsent RA, Devi S. Typhoid fever in Kuala Lumpur and a comparative evaluation of two commercial diagnostic kits for the detection of antibodies to Salmonella Typhi.  Singapore Medical Journal 2002;43(7):354‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12437043,12437043
