citation_journal,link,PMID
"Fezoulidis I, Imhof H, Karner‐Hanusch J, Teleky B, Wunderlich M, Schiessel R. The value of computed tomography after operation of carcinoma of the rectum.  Digitale Bilddiagnostik 1987;7(4):194‐8.    PubMed     Google Scholar   Web of Science® Times Cited: 2",https://www.ncbi.nlm.nih.gov/pubmed/2830075,2830075
"Tobaruela E, Enriquez JM, Diez M, Camunas J, Muguerza J, Granell J. Evaluation of serum carcinoembryonic antigen monitoring in the follow‐up of colorectal cancer patients with metastatic lymph nodes and a normal preoperative serum level.  International Journal of Biological Markers 1997;12(1):18‐21.    PubMed     Google Scholar   Web of Science® Times Cited: 10",https://www.ncbi.nlm.nih.gov/pubmed/9176713,9176713
"Nishida O, Shiroto H, Satoh N, Nakajima Y. Clnical evaluation of a combination assay of CEA, CA19‐9 and TPA in patients with colorectal cancer.  Japanese Journal of Cancer Clinics 1988;34(416):1096‐1100.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/3172515,3172515
"Triboulet JP, Dessaint JP, Lagache G. [Diagnostic value of the assay of beta 2 microglobulin during the monitoring of surgically‐treated colorectal cancers. Comparison with carcinoembryonic antigen].  Gastroenterologie Clinique et Biologique 1983;7(10):808‐11.    PubMed     Google Scholar   Web of Science® Times Cited: 2",https://www.ncbi.nlm.nih.gov/pubmed/6354822,6354822
Yu BM. Evaluation of combined CA‐19‐9 and CEA assay in monitoring recurrences and metastases of colorectal cancer.  Zhonghua Wai Ke Za Zhi 1992;30(12):707‐9.    PubMed     Google Scholar,https://www.ncbi.nlm.nih.gov/pubmed/1339738,1339738
"Miles WF, Greig JD, Seth J, Sturgeon C, Nixon SJ. Raised carcinoembryonic antigen level as an indicator of recurrent disease in follow up of patients with colorectal cancer.  British Journal of General Practice 1995;45(395):287‐8.    PubMed     Google Scholar   Web of Science® Times Cited: 8",https://www.ncbi.nlm.nih.gov/pubmed/7619581,7619581
"Johnson JA, Giercksky KE. [Colorectal cancer recurrence. Early diagnosis by determination of a carcinoembryonic antigen in the serum].  Tidsskrift for Den Norske Laegeforening 1985;105(29):2044‐6.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/4071492,4071492
"Luporini G, Mangiarotti F, Fraschini P, Labianca R, Tassi GC, Barbieri A. [Importance of the analysis of the carcinoembryonic antigen in clinical oncology].  Minerva Medica 1979;70(2):127‐34.    PubMed     Google Scholar   Web of Science® Times Cited: 1",https://www.ncbi.nlm.nih.gov/pubmed/431843,431843
"Kohler JP, Simonowitz D, Paloyan D. Preoperative CEA level: a prognostic test in patients with colorectal carcinoma.  The American Surgeon 1980;46(8):449‐52.    PubMed     Google Scholar   Web of Science® Times Cited: 25",https://www.ncbi.nlm.nih.gov/pubmed/7406353,7406353
"Koizumi F, Odagiri H, Fujimoto H, Kawamura T, Ishimori A. [Clinical evaluation of four tumor markers (CEA, TPA, CA50 and CA72‐4) in colorectal cancer].  Rinsho Byori ‐ Japanese Journal of Clinical Pathology 1992;40(5):523‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/1507478,1507478
"Lucha PA, Rosen L, Olenwine JA, Reed JF, Riether RD, Stasik JJ, et al. Value of carcinoembryonic antigen monitoring in curative surgery for recurrent colorectal carcinoma.  Diseases of the Colon and Rectum 1997;40(2):145‐9.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 38",https://www.ncbi.nlm.nih.gov/pubmed/9075747,9075747
"Fucini C, Tommasi SM, Rosi S, Malatantis G, Cardona G, Panichi S, et al. Follow‐up of colorectal cancer resected for cure. An experience with CEA, TPA, Ca 19‐9 analysis and second‐look surgery.  Diseases of the Colon and Rectum 1987;30(4):273‐7.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 34",https://www.ncbi.nlm.nih.gov/pubmed/3470172,3470172
"Kim HS, Lee MR. Diagnostic accuracy of elevated serum carcinoembryonic antigen for recurrence in postoperative stage II colorectal cancer patients: comparison with stage III.  Annals of Coloproctology 2013;29(4):155‐9.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 12",https://www.ncbi.nlm.nih.gov/pubmed/24032116,24032116
"Jubert AV, Talbott TM, Maycroft TM. Characteristics of adenocarcinomas of the colorectum with low levels of preoperative plasma carcinoembryonic antigen (CEA).  Cancer 1978;42(2):635‐9.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 17",https://www.ncbi.nlm.nih.gov/pubmed/679156,679156
"Seregni E, Bombardieri E, Bogni A, Crippa F, Jager E, Buraggi GL. The role of serum carcinoembryonic antigen (CEA) in the management of patients with colorectal carcinoma: the experience of the Istituto Tumori of Milan.  International Journal of Biological Markers 1992;7(3):167‐70.  Link to article   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/1431340,1431340
"Peng NJ, Hu C, King TM, Chiu YL, Wang JH, Liu RS. Detection of resectable recurrences in colorectal cancer patients with 2‐[18F]fluoro‐2‐deoxy‐D‐glucose‐positron emission tomography/computed tomography.  Cancer Biotherapy & Radiopharmaceuticals 2013;28(6):479‐87.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 8",https://www.ncbi.nlm.nih.gov/pubmed/23713869,23713869
"Mackay AM, Patel S, Carter S, Stevens U, Laurence DJ, Cooper EH, et al. Role of serial plasma C.E.A. assays in detection of recurrent and metastatic colorectal carcinomas.  British Medical Journal 1974 Nov;4(5941):382‐5.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 91",https://www.ncbi.nlm.nih.gov/pubmed/4425888,4425888
"Barillari P, Bolognese A, Chirletti P, Cardi M, Sammartino P, Stipa V. Role of CEA, TPA, and Ca 19‐9 in the early detection of localized and diffuse recurrent rectal cancer.  Diseases of the Colon and Rectum 1992 May;35(5):471‐6.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 24",https://www.ncbi.nlm.nih.gov/pubmed/1568399,1568399
"Park IJ, Choi GS, Lim KH, Kang BM, Jun SH. Serum carcinoembryonic antigen monitoring after curative resection for colorectal cancer: clinical significance of the preoperative level.  Annals of Surgical Oncology 2009;16(11):3087‐93.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 43",https://www.ncbi.nlm.nih.gov/pubmed/19629600,19629600
