citation_journal,link,PMID
"Lannerstedt H, Konopski Z, Sandvik L, Haaland T, Løberg EM, Haukeland JW. Combining transient elastography with FIB4 enhances sensitivity in detecting advanced fibrosis of the liver.  Scandinavian Journal of Gastroenterology 2013;48(1):93‐100.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23205894,23205894
"Foucher J, Chanteloup E, Vergniol J, Castéra L, Bail B, Adhoute X, et al. Diagnosis of cirrhosis by transient elastography (FibroScan): a prospective study.  Gut 2006;55(3):403‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16020491,16020491
"Nahon P, Kettaneh A, Tengher‐Barna I, Ziol M, Lédinghen V, Douvin C, et al. Assessment of liver fibrosis using transient elastography in patients with alcoholic liver disease.  Journal of Hepatology 2008;49(6):1062‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18930329,18930329
"Mueller S, Millonig G, Sarovska L, Friedrich S, Reimann FM, Pritsch M, et al. Increased liver stiffness in alcoholic liver disease: differentiating fibrosis from steatohepatitis.  World Journal of Gastroenterology 2010;16(8):966‐72.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20180235,20180235
"Boursier J, Vergniol J, Sawadogo A, Dakka T, Michalak S, Gallois Y, et al. The combination of a blood test and FibroScan improves the non‐invasive diagnosis of liver fibrosis.  Liver International 2009;29(10):1507‐15.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19725892,19725892
"Balabaud CP, Bioulac‐Sage P. Transient elastography: is liver stiffness in alcoholic patients all fibrosis? (comment).  Alimentary Pharmacology & Therapeutics 2009;29(12):1309‐10.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19469765,19469765
"Anastasiou J, Alisa A, Virtue S, Portmann B, Murray‐Lyon I, Williams R. Noninvasive markers of fibrosis and inflammation in clinical practice: prospective comparison with liver biopsy.  European Journal of Gastroenterology & Hepatology 2010;22(4):474‐80.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19887952,19887952
"Kim SG, Kim YS, Jung SW, Kim HK, Jang JY, Moon JH, et al. The usefulness of transient elastography to diagnose cirrhosis in patients with alcoholic liver disease.  Korean Journal of Hepatology 2009;15(1):42‐51.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19346784,19346784
"Lemoine M, Katsahian S, Ziol M, Nahon P, Ganne‐Carrie N, Kazemi F, et al. Liver stiffness measurement as a predictive tool of clinically significant portal hypertension in patients with compensated hepatitis C virus or alcohol‐related cirrhosis.  Alimentary Pharmacology & Therapeutics 2008;28(9):1102‐10.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18691352,18691352
"Bardou‐Jacquet E, Legros L, Soro D, Latournerie M, Guillygomarc'h A, Lan C, et al. Effect of alcohol consumption on liver stiffness measured by transient elastography.  World Journal of Gastroenterology 2013;19(4):516‐22.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23382630,23382630
"Nguyen‐Khac E, Chatelain D, Tramier B, Decrombecque C, Robert B, Joly JP, et al. Assessment of asymptomatic liver fibrosis in alcoholic patients using FibroScan: prospective comparison with seven non‐invasive laboratory tests.  Alimentary Pharmacology & Therapeutics 2008;28(10):1188‐98.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18705692,18705692
"Janssens F, Suray N, Piessevaux H, Horsmans Y, Timary P, Stärkel P. Can transient elastography replace liver histology for determination of advanced fibrosis in alcoholic patients: a real‐life study.  Journal of Clinical Gastroenterology 2010;44(8):575‐82.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20104185,20104185
"Ganne‐Carrié N, Ziol M, Ledinghen V, Douvin C, Marcellin P, Castera L, et al. Accuracy of liver stiffness measurement for the diagnosis of cirrhosis in patients with chronic liver diseases.  Hepatology 2006;44(6):1511‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17133503,17133503
"Ledinghen V, Wong VW, Vergniol J, Wong GL, Foucher J, Chu SH, et al. Diagnosis of liver fibrosis and cirrhosis using liver stiffness measurement: comparison between M and XL probe of FibroScan.  Journal of Hepatology 2012;56(4):833‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22173167,22173167
"Dolman GE, Nieboer D, Steyerberg EW, Harris S, Ferguson A, Zaitoun AM, et al. The performance of transient elastography compared to clinical acumen and routine tests ‐ what is the incremental diagnostic value?. Liver International2013; Vol. 33, issue 2:172‐9.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23136951,23136951
