citation_journal,link,PMID
"Aoyama T, Oka S, Aikata H, Nakano M, Watari I, Naeshiro N, et al. Is small‐bowel capsule endoscopy effective for diagnosis of esophagogastric lesions related to portal hypertension?.  Journal of Gastroenterology and Hepatology 2014;29(3):511‐6. [DOI: 10.1111/jgh.12372]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 1",https://www.ncbi.nlm.nih.gov/pubmed/23981241,23981241
"Pena LR, Cox T, Koch AG, Bosch A. Study comparing oesophageal capsule endoscopy versus EGD in the detection of varices.  Digestive and Liver Disease 2008;40(3):216‐23. [PUBMED: 18082473]  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 28",https://www.ncbi.nlm.nih.gov/pubmed/18082473,18082473
"Chavalitdhamrong D, Jensen DM, Singh B, Kovacs TO, Han SH, Durazo F, et al. Capsule endoscopy is not as accurate as esophagogastroduodenoscopy in screening cirrhotic patients for varices.  Clinical Gastroenterology and Hepatology 2012;10:254‐8. [PUBMED: 22155754]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 3",https://www.ncbi.nlm.nih.gov/pubmed/22155754,22155754
"Ramirez FC, Hakim S, Tharalson EM, Shaukat MS, Akins R. Feasibility and safety of string wireless capsule endoscopy in the diagnosis of esophageal varices.  American Journal of Gastroenterology 2005;100(5):1065‐71. [PUBMED: 15842580]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 29",https://www.ncbi.nlm.nih.gov/pubmed/15842580,15842580
"Franchis R, Eisen GM, Laine L, Fernandez‐Urien I, Herrerias JM, Brown RD, et al. Esophageal capsule endoscopy for screening and surveillance of esophageal varices in patients with portal hypertension.  Hepatology 2008;47(5):1595‐603. [PUBMED: 18435461]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 69",https://www.ncbi.nlm.nih.gov/pubmed/18435461,18435461
"Lapalus MG, Dumortier J, Fumex F, Roman S, Lot M, Prost B, et al. Esophageal capsule endoscopy versus esophagogastroduodenoscopy for evaluating portal hypertension: a prospective comparative study of performance and tolerance.  Endoscopy 2006;38(1):36‐41. [PUBMED: 16429353]  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 70",https://www.ncbi.nlm.nih.gov/pubmed/16429353,16429353
"Eisen GM, Eliakim R, Zaman A, Schwartz J, Faigel D, Rondonotti E, et al. The accuracy of PillCam ESO capsule endoscopy versus conventional upper endoscopy for the diagnosis of esophageal varices: a prospective three‐center pilot study.  Endoscopy 2006;38(1):31‐5. [PUBMED: 16429352]  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 95",https://www.ncbi.nlm.nih.gov/pubmed/16429352,16429352
"Schreibman I, Meitz K, Kunselman AR, Downey M, Le T, Riley T. Defining the threshold: new data on the ability of capsule endoscopy to discriminate the size of esophageal varices.  Digestive Diseases and Sciences 2011;56:220‐6.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 5",https://www.ncbi.nlm.nih.gov/pubmed/20490679,20490679
"Lapalus MG, Ben Soussan E, Gaudric M, Saurin JC, D'Halluin PN, Favre O, et al. Esophageal capsule endoscopy vs. EGD for the evaluation of portal hypertension: a French prospective multicenter comparative study.  American Journal of Gastroenterology 2009;104(5):1112‐8. [PUBMED: 19337246]  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 24",https://www.ncbi.nlm.nih.gov/pubmed/19337246,19337246
"Stipho S, Tharalson E, Hakim S, Akins R, Shaukat M, Ramirez FC. String capsule endoscopy for screening and surveillance of esophageal varices in patients with cirrhosis.  Journal of Interventional Gastroenterology 2012;2(2):54‐60.  Link to article   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23687586,23687586
"Frenette CT, Kuldau JG, Hillebrand DJ, Lane J, Pockros PJ. Comparison of esophageal capsule endoscopy and esophagogastroduodenoscopy for diagnosis of esophageal varices.  World Journal of Gastroenterology 2008;14(28):4480‐5.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 13",https://www.ncbi.nlm.nih.gov/pubmed/18680226,18680226
"Ishiguro H, Saito S, Imazu H, Aihara H, Kato T, Tajiri H. Esophageal capsule endoscopy for screening esophageal varices among Japanese patients with liver cirrhosis.  Gastroenterology Research and Practice 2012;2012:946169.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 2",https://www.ncbi.nlm.nih.gov/pubmed/22190914,22190914
