citation_journal,link,PMID
"Bellanger AP, Millon L, Berceanu A, Grenouillet F, Grenouillet FE, Larosa F, et al. Combining Aspergillus mitochondrial and ribosomal QPCR, in addition to galactomannan assay, for early diagnosis of invasive aspergillosis in hematology patients.  Medical Mycology 2015;53(7):760‐4. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26162471,26162471
"Aslan M, Oz Y, Aksit F, Akay OM. Potential of polymerase chain reaction and galactomannan for the diagnosis of invasive aspergillosis in patients with febrile neutropenia.  Mycoses 2015;58(6):343‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25851634,25851634
"Florent M, Katsahian S, Vekhoff A, Levy V, Rio B, Marie JP, et al. Prospective evaluation of a polymerase chain reaction‐ELISA targeted to Aspergillus fumigatus and Aspergillus flavus for the early diagnosis of invasive aspergillosis in patients with hematological malignancies.  Journal of Infectious Diseases 2006;193(5):741‐7. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16453271,16453271
"Landlinger C, Preuner S, Baskova L, Grotel M, Hartwig NG, Dworzak M, et al. Diagnosis of invasive fungal infections by a real‐time panfungal PCR assay in immunocompromised pediatric patients.  Leukemia 2010;24(12):2032‐8. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20882044,20882044
"Barnes RA, White PL, Bygrave C, Evans N, Healy B, Kell J. Clinical impact of enhanced diagnosis of invasive fungal disease in high‐risk haematology and stem cell transplant patients.  Journal of Clinical Pathology 2009;62(1):64‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19103864,19103864
"Rogers TR, Morton CO, Springer J, Conneally E, Heinz W, Kenny C, et al. Combined real‐time PCR and galactomannan surveillance improves diagnosis of invasive aspergillosis in high risk patients with haematological malignancies.  British Journal of Haematology 2013;161(4):517‐24. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23614624,23614624
"Springer J, Lackner M, Nachbaur D, Girschikofsky M, Risslegger B, Mutschlechner W, et al. Prospective multicentre PCR‐based Aspergillus DNA screening in high‐risk patients with and without primary antifungal mould prophylaxis.  Clinical microbiology and infection 2016;22:80‐86. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26400571,26400571
"Springer J, Loeffler J, Heinz W, Schlossnagel H, Lehmann M, Morton O, et al. Pathogen‐specific DNA enrichment does not increase sensitivity of PCR for diagnosis of invasive aspergillosis in neutropenic patients.  Journal of Clinical Microbiology 2011;49(4):1267‐73. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21191054,21191054
"Ramírez M, Castro C, Palomares JC, Torres MJ, Aller AI, Ruiz M, et al. Molecular detection and identification of Aspergillus spp. from clinical samples using real‐time PCR.  Mycoses 2009;52(2):129‐34. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18643921,18643921
"White PL, Linton CJ, Perry MD, Johnson EM, Barnes RA. The evolution and evaluation of a PCR assay for the detection of invasive aspergillosis in haematology patients.  Clinical Infectious Diseases 2006;42(4):479‐86. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16421791,16421791
"Ferns B, Fletcher H, Bradley S, Mackinnon S, Hunt C, Tedder RS. The prospective evaluation of a nested polymerase chain reaction assay for the early detection of Aspergillus infection in patients with leukaemia or undergoing allograft treatment.  British Journal of Haematology 2002;119(3):720‐5. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12437651,12437651
"El‐Mahallawy HA, Shaker HH, Ali Helmy H, Mostafa T, Abo‐Sedah AR. Evaluation of pan‐fungal PCR assay and Aspergillus antigen detection in the diagnosis of invasive fungal infections in high risk paediatric cancer patients.  Medical Mycology 2006;44:733‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17127630,17127630
"Halliday C, Wu QX, James G, Sorrell T. Development of a nested qualitative real‐time PCR assay to detect Aspergillus species DNA in clinical specimens.  Journal of Clinical Microbiology 2005;43(10):5366‐8. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16208020,16208020
"Silva RL, Ribeiro P, Abreu N, Ferreira T, Fernandes T, Monteiro A, et al. Early diagnosis of invasive aspergillosis in neutropenic patients. Comparison between serum galactomannan and polymerase chain reaction.  Clinical Medicine Insights. Oncology 2010;4:81‐8. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20703324,20703324
"Suarez F, Lortholary O, Buland S, Rubio MT, Ghez D, Mahe V, et al. Detection of circulating Aspergillus fumigatus DNA by real‐time PCR assay of large serum volumes improves early diagnosis of invasive aspergillosis in high‐risk adult patients under hematologic surveillance.  Journal of Clinical Microbiology 2008;46(11):3772‐7. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18845828,18845828
"Sugawara Y, Nakase K, Nakamura A, Ohishi K, Sugimoto Y, Fujieda A, et al. Clinical utility of a panfungal polymerase chain reaction assay for invasive fungal diseases in patients with haematologic disorders.  European Journal of Haematology 2013;90(4):331‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23360173,23360173
"Barnes RA, Stocking K, Bowden S, Poynton MH, White PL. Prevention and diagnosis of invasive fungal disease in high‐risk patients within an integrative care pathway.  Journal of Infection 2013;67(3):206‐14. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23644098,23644098
"Schwarzinger M, Sagaon‐Teyssier L, Cabaret O, Bretagne S, Cordonnier C, PREVERT Investigators. Performance of serum biomarkers for the early detection of invasive aspergillosis in febrile, neutropenic patients: a multi‐state model.  Plos ONE 2013;8(6):e65776. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23799048,23799048
"Badiee P, Alborzi A. Detection of Aspergillus species in bone marrow transplant patients.  Journal of Infection in Developing Countries 2010;4(8):511‐6. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20818103,20818103
"Hebart H, Loffler J, Reitze H, Engel A, Schumacher U, Klingebiel T, et al. Prospective screening by a panfungal polymerase chain reaction assay in patients at risk for fungal infections: implications for the management of febrile neutropenia.  British Journal of Haematology 2000;111(2):635‐40. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11122112,11122112
"Halliday C, Hoile R, Sorrell T, James G, Yadav S, Shaw P, et al. Role of prospective screening of blood for invasive aspergillosis by polymerase chain reaction in febrile neutropenic recipients of haematopoietic stem cell transplants and patients with acute leukaemia.  British Journal of Haematology 2006;132(4):478‐86. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16412020,16412020
"Hummel M, Spiess B, Roder J, Komorowski G, Durken M, Kentouche K, et al. Detection of Aspergillus DNA by a nested PCR assay is able to improve the diagnosis of invasive aspergillosis in paediatric patients.  Journal of Medical Microbiology 2009;58(Pt 10):1291‐7. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19541789,19541789
"Loeffler J, Hafner J, Mengoli C, Wirth C, Heussel CP, Loffler C, et al. Prospective biomarker screening for diagnosis of invasive aspergillosis in high‐risk pediatric patients.  Journal of Clinical Microbiology 2017;55(1):101‐109. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/27795339,27795339
"Lilienfeld‐Toal M, Lehmann LE, Raadts AD, Hahn‐Ast C, Orlopp KS, Marklein G, et al. Utility of a commercially available multiplex real‐time PCR assay to detect bacterial and fungal pathogens in febrile neutropenia.  Journal of Clinical Microbiology 2009;47(8):2405‐10. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19571034,19571034
"Cuenca‐Estrella M, Meije Y, Diaz‐Pedroche C, Gomez‐Lopez A, Buitrago M‐J, Bernal‐Martinez L, et al. Value of serial quantification of fungal DNA by a real‐time PCR‐based technique for early diagnosis of invasive Aspergillosis in patients with febrile neutropenia.  Journal of Clinical Microbiology 2009;47(2):379‐84.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19109479,19109479
