,citation_journal,link,PMID
0,"Forney JR, Wongsrichanalai C, Magill AJ, Craig LG, Sirichaisinthop J, Bautista CT, et al. Devices for rapid diagnosis of malaria: evaluation of prototype assays that detect Plasmodium falciparum histidine‐rich protein 2 and a Plasmodium vivax‐specific antigen.  Journal of Clinical Microbiology 2003;41(6):2358‐66.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12791849,12791849
1,"Willcox ML, Sanogo F, Graz B, Forster M, Dakouo F, Sidibe O, et al. Rapid diagnostic tests for the home‐based management of malaria, in a high‐transmission area.  Annals of Tropical Medicine and Parasitology 2009;103(1):3‐16.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19173772,19173772
2,"Rakotonirina H, Barnadas C, Raherijafy R, Andrianantenaina H, Ratsimbasoa A, Randrianasolo L, et al. Accuracy and reliability of malaria diagnostic techniques for guiding febrile outpatient treatment in malaria‐endemic countries.  American Journal of Tropical Medicine and Hygiene 2008;78(2):217‐21.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18256418,18256418
3,"Kilian AHD, Kabagambe G, Byamukama W, Langi P, Weis P, Sonnenburg F. Application of the ParaSight‐F dipstick test for malaria diagnosis in a district control programme.  Acta Tropica 1999;72:281‐293.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10232784,10232784
4,"Mboera LEG, Fanello CI, Malima RC, Talbert A, Fogliati P, Bobbio F, et al. Comparison of the Paracheck‐Pf test with microscopy, for the confirmation of Plasmodium falciparum malaria in Tanzania.  Annals of Tropical Medicine and Parasitology 2006;100(2):115‐22.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16492359,16492359
5,"Mens P, Spieker N, Omar S, Heijnen M, Schallig H, Kager PA. Is molecular biology the best alternative for diagnosis of malaria to microscopy? A comparison between microscopy, antigen detection and molecular tests in rural Kenya and urban Tanzania.  Tropical Medicine and International Health 2007;12(2):238‐44.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17300631,17300631
6,"Bharti PK, Silawat N, Singh PP, Singh MP, Shukla M, Ghand G, et al. The usefulness of a new rapid diagnostic test, the First Response Malaria Combo (pLDH/HRP2) card test, for malaria diagnosis in the forested belt of central India.  Malaria Journal 2008;7:126.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18620560,18620560
7,"Willcox ML, Sanogo F, Graz B, Forster M, Dakouo F, Sidibe O, et al. Rapid diagnostic tests for the home‐based management of malaria, in a high‐transmission area.  Annals of Tropical Medicine and Parasitology 2009;103(1):3‐16.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19173772,19173772
8,"Bell D, Go R, Miguel C, Walker J, Cacal L, Saul A. Diagnosis of malaria in a remote area of the Philippines: comparison of techniques and their acceptance by health workers and the community.  Bulletin of the World Health Organization 2001;79(10):933‐41.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11693975,11693975
9,"Guthmann JP, Ruiz A, Priotto G, Kiguli J, Bonte L, Legros D. Validity, reliability and ease of use in the field of five rapid tests for the diagnosis of Plasmodium falciparum malaria in Uganda.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2002;96:254‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12174772,12174772
10,"Bell D, Go R, Miguel C, Walker J, Cacal L, Saul A. Diagnosis of malaria in a remote area of the Philippines: comparison of techniques and their acceptance by health workers and the community.  Bulletin of the World Health Organization 2001;79(10):933‐41.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11693975,11693975
11,"Nicastri E, Bevilacqua N, Schepisi SM, Paglia MG, Meschi S, Ame SM, et al. Accuracy of malaria diagnosis by microscopy, rapid diagnostic test, and PCR methods and evidence of antimalarial overprescription in non‐severe febrile patients in two Tanzanian hospitals.  American Journal of Tropical Medicine and Hygiene 2009;80(5):712‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19407111,19407111
12,"Sayang C, Soula G, Tahar R, Basco LK, Gazin P, Moyou‐Somo R, et al. Use of a histidine‐rich protein 2‐based rapid diagnostic test for malaria by health personnel during routine consultation of febrile outpatients in a peripheral health facility in Yaounde, Cameroon.  American Journal of Tropical Medicine and Hygiene 2009;81(2):343‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19635896,19635896
13,"Mekonnen Z, Ali S, Belay G, Suleman S, Chatterjee S. Evaluation of the performance of Carestart Malaria Pf/Pf Combo rapid diagnostic test for the diagnosis of malaria in Jimma, Southwestern Ethiopia.  Acta Tropica 2010;113:285‐8.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20005196,20005196
14,"Banchongaksorn T, Prajakwong S, Rooney W, Vickers P. Operational trial of ParaSight‐F (dipstick) in the diagnosis of falciparummalaria at the primary health care level.  Southeast Asian Journal of Tropical Medicine and Public Health 1997;28(2):243‐6.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9444000,9444000
15,"Nigussie D, Legesse M, Animut A, Mariam AH, Mulu A. Evaluation of Paracheck Pf and Parascreen Pan/Pf tests for the diagnosis of malaria in an endemic area, South Ethiopia.  Ethiopian Medical Journal 2008;46(4):375‐81.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19271402,19271402
16,"Bojang KA. The diagnosis of Plasmodium falciparum infection in Gambian children, by field staff using the rapid, manual, ParaSight‐F test.  Annals of Tropical Medicine and Parasitology 1999;93(7):685‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10715695,10715695
17,"Ratsimbasoa A, Randriamanantena A, Raherinjafy R, Rasoarilalao N, Menard D. Which malaria rapid test for Madagascar? Field and laboratory evaluation of three test and expert microscopy of samples from suspected malaria patients in Madagascar.  American Journal Of Tropical Medicine and Hygiene 2007;76(3):481‐5.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17360871,17360871
18,"Tjitra E, Suprianto S, Dyer M, Currie BJ, Anstey NM. Field evaluation of the ICT malaria Pf/Pv immunochromatographic test in detection of Plasmodium falciparum and Plasmodium vivax in patients with a presumptive clinical diagnosis of malaria in Eastern Indonesia .  Journal of Clinical Microbiology 1999;37(8):2412‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10405377,10405377
19,"Mboera LEG, Fanello CI, Malima RC, Talbert A, Fogliati P, Bobbio F, et al. Comparison of the Paracheck‐Pf test with microscopy, for the confirmation of Plasmodium falciparum malaria in Tanzania.  Annals of Tropical Medicine and Parasitology 2006;100(2):115‐22.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16492359,16492359
20,"Pattanasin S, Proux S, Chompasuk D, Luwiradaj K, Jacquier P, Looareesuwan, et al. Evaluation of a new plasmodium lactate dehydrogenase assay (OptiMAL‐IT) for the detection of malaria.  Transactions of the Royal Society of Tropical Medicine and Hygiene 2003;97:672‐4.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16117960,16117960
21,"Harani MS, Beg MA, Khaleeq L, Adil SN, Kakepoto GN, Khurshid M. Role of ICT Malaria immunochromatographic test for rapid diagnosis of malaria.  Journal of the Pakistan Medical Association 2006;56(4):167‐71.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16711337,16711337
22,"A‐Elgayoum SME, El‐Karim A, El‐Feki A, Mahgoub BA, El‐Rayah E‐A, Giha HA. Malaria overdiagnosis and burden of malaria misdiagnosis in the suburbs of central Sudan: special emphasis on artemisinin‐based combination therapy era.  Diagnostic Microbiology and Infectious Disease 2009;64:20‐6.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19362256,19362256
23,"Gaye O, Diouf M, Diallo S. A comparison of thick smears, QBC Malaria, PCR and PATH Falciparum Malaria Test Trip in Plasmodium falciparum diagnosis.  Parasite 1999;6:273‐5.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10511977,10511977
24,"Mboera LEG, Fanello CI, Malima RC, Talbert A, Fogliati P, Bobbio F, et al. Comparison of the Paracheck‐Pf test with microscopy, for the confirmation of Plasmodium falciparum malaria in Tanzania.  Annals of Tropical Medicine and Parasitology 2006;100(2):115‐22.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16492359,16492359
