citation_journal,link,PMID
"Minnard EA, Conlon KC, Hoos A, Dougherty EC, Hann LE, Brennan MF. Laparoscopic ultrasound enhances standard laparoscopy in the staging of pancreatic cancer.  Annals of Surgery 1998;228(2):182‐7. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9712562,9712562
"Conlon KC, Dougherty E, Klimstra DS, Coit DG, Turnbull AD, Brennan MF. The value of minimal access surgery in the staging of patients with potentially resectable peripancreatic malignancy.  Annals of Surgery 1996;223(2):134‐40. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8597506,8597506
"Merchant NB, Conlon KC. Laparoscopic evaluation in pancreatic cancer.  Seminars in Surgical Oncology 1998;15(3):155‐65. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9779627,9779627
"Arnold JC, Neubauer HJ, Zopf T, Schneider A, Benz C, Adamek HE, et al. Improved tumor staging by diagnostic laparoscopy.  Zeitschrift Fur Gastroenterologie 1999;37(6):483‐8.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10427654,10427654
"Kishiwada M, Kawarada Y, Taoka H, Isaji S. Management of advanced pancreatic cancer: Staging laparoscopy and immunochemotherapy ‐ a new treatment strategy.  Hepatogastroenterology 2002;49(48):1704‐6.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12397771,12397771
"Reed WP, Mustafa IA. Laparoscopic screening of surgical candidates with pancreatic cancer or liver tumors.  Surgical Endoscopy 1997;11(1):12‐4.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8994980,8994980
"Beenen E, Roest MHG, Sieders E, Peeters P, Porte RJ, Boer MT, et al. Staging laparoscopy in patients scheduled for pancreaticoduodenectomy minimizes hospitalization in the remaining life time when metastatic carcinoma is found.  European Journal of Surgical Oncology 2014;40(8):989‐94.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24582004,24582004
"Fernandez‐Castillo C, Rattner DW, Warshaw AL. Further experience with laparoscopy and peritoneal cytology in the staging of pancreatic cancer.  British Journal of Surgery 1995;82(8):1127‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/7648172,7648172
"Warshaw AL, Tepper JE, Shipley WU. Laparoscopy in the staging and planning of therapy for pancreatic cancer.  American Journal of Surgery 1986;151(1):76‐80.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/2936262,2936262
"Reddy KR, Levi J, Livingstone A, Jeffers L, Molina E, Kligerman S, et al. Experience with staging laparoscopy in pancreatic malignancy.  Gastrointestinal Endoscopy 1999;49(4 Part 1):498‐503.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10202066,10202066
"Shah D, Fisher WE, Hodges SE, Wu MF, Hilsenbeck SG, Charles Brunicardi F. Preoperative prediction of complete resection in pancreatic cancer.  The Journal of Surgical Research 2008;147(2):216‐20.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18498873,18498873
"Contreras CM, Stanelle EJ, Mansour J, Hinshaw JL, Rikkers LF, Rettammel R, et al. Staging laparoscopy enhances the detection of occult metastases in patients with pancreatic adenocarcinoma.  Journal of Surgical Oncology 2009;100(8):663‐9.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19780095,19780095
"Menack MJ, Spitz JD, Arregui ME. Staging of pancreatic and ampullary cancers for resectability using laparoscopy with laparoscopic ultrasound.  Surgical Endoscopy 2001;15(10):1129‐34.  CENTRAL   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11727085,11727085
"Lavy R, Gatot I, Markon I, Shapira Z, Chikman B, Copel L, et al. The role of diagnostic laparoscopy in detecting minimal peritoneal metastatic deposits in patients with pancreatic cancer scheduled for curative resection.  Surgical Laparoscopy, Endoscopy and Percutaneous Techniques 2012;22(4):358‐60.  CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22874688,22874688
"Arnold JC, Schneider AR, Zopf T, Neubauer HJ, Jakobs R, Benz C, et al. Laparoscopic tumor staging in gastrointestinal carcinomas: significance of internal medicine laparoscopy [Laparoskopisches tumorstaging bei gastrointestinalen karzinomen: bedeutung der internistischen laparoskopie].  Zeitschrift Fur Gastroenterologie 2001;39 Suppl 1:19‐23.  CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11216431,11216431
"Ahmed SI, Bochkarev V, Oleynikov D, Sasson AR. Patients with pancreatic adenocarcinoma benefit from staging laparoscopy.  Journal of Laparoendoscopic & Advanced Surgical Techniques 2006;16(5):458‐63.  CENTRAL   Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17004868,17004868
