citation_journal,link,PMID
"Kowalczyk D, Guzikowski W, Wiecek J, Sioma‐Markowska U. Clinical value of real time 3D sonohysterography and 2D sonohysterography in comparison to hysteroscopy with subsequent histopathological examination in perimenopausal women with abnormal uterine bleeding.  Neuroendocrinology Letters 2012;33:212‐6. CENTRAL    PubMed     Google Scholar   Web of Science® Times Cited: 9",https://www.ncbi.nlm.nih.gov/pubmed/22592204,22592204
"Sconfienza LM, Lacelli F, Caldiera V, Perrone N, Piscopo F, Gandolfo N, et al. Three‐dimensional sonohysterography for examination of the uterine cavity in women with abnormal uterine bleeding: preliminary findings.  Journal of Ultrasound 2010;13:16‐21. CENTRAL  Link to article   PubMed     Google Scholar   CAS",https://www.ncbi.nlm.nih.gov/pubmed/23396822,23396822
"Kroon CD, Louwe LA, Trimbos JB, Jansen FW. The clinical value of 3‐dimensional saline infusion sonography in addition to 2‐dimensional saline infusion sonography in women with abnormal uterine bleeding: work in progress.  Journal of Ultrasound in Medicine 2004;23:1433‐40. CENTRAL  Link to article   PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15498907,15498907
"El‐Sherbiny W, Nasr AS. Value of 3‐dimensional sonohysterography in infertility work‐up.  Journal of Minimally Invasive Gynecology 2011;18:54‐8. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 11",https://www.ncbi.nlm.nih.gov/pubmed/20970387,20970387
"El‐Sherbiny W, El‐Mazny A, Abou‐Salem N, Mostafa WS. The diagnostic accuracy of two‐ vs three‐dimensional sonohysterography for evaluation of the uterine cavity in the reproductive age.  Journal of Minimally Invasive Gynecology 2015;22(1):127‐31. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 5",https://www.ncbi.nlm.nih.gov/pubmed/25195158,25195158
"Adel M, Kandil M, Abo‐Elnasr M, Sanad Z, Farag H. Three‐dimensional sonohysterography may replace hysteroscopy for women with perimenopausal bleeding.  Climacteric 2014;17:55‐9. CENTRAL  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 2",https://www.ncbi.nlm.nih.gov/pubmed/23647489,23647489
"Nieuwenhuis LL, Vaate MA, Hehenkamp WJ, Heymans MW, Baal MW, Brolmann HA, et al. Diagnostic and clinical value of 3D gel installation sonohysterography in addition to 2D gel installation sonohysterography in the assessment of intrauterine abnormalities.  European Journal of Obstetrics, Gynecology, & Reproductive Biology 2014;175:67‐74. CENTRAL  Link to article   Google Scholar   Web of Science® Times Cited: 1",https://www.ncbi.nlm.nih.gov/pubmed/24598816,24598816
"Torre R, Felice C, Angelis C, Coacci F, Mastrone M, Cosmi EV. Transvaginal sonographic evaluation of endometrial polyps: a comparison with two dimensional and three dimensional contrast sonography.  Clinical & Experimental Obstetrics & Gynecology 1999;26:171‐3. CENTRAL    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10668146,10668146
"Makris N, Kalmantis K, Skartados N, Papadimitriou A, Mantzaris G, Antsaklis A. Three‐dimensional hysterosonography versus hysteroscopy for the detection of intracavitary uterine abnormalities.  International Journal of Gynaecology & Obstetrics 2007;97:6‐9. CENTRAL  Link to article   Google Scholar   CAS Web of Science® Times Cited: 27",https://www.ncbi.nlm.nih.gov/pubmed/17313949,17313949
"Sylvestre C, Child TJ, Tulandi T, Tan SL. A prospective study to evaluate the efficacy of two‐ and three‐dimensional sonohysterography in women with intrauterine lesions.  Fertility & Sterility 2003;79:1222‐5. CENTRAL  Link to article   Google Scholar   Web of Science® Times Cited: 45",https://www.ncbi.nlm.nih.gov/pubmed/12738522,12738522
"Katsetos C, Radhakrishnan S, Koumousidis A, Kontoyannis M, Sanoulis V, Spaliaras D, et al. Comparison of transvaginal 3D sonohysterography with outpatient hysteroscopy in the evaluation of abnormal uterine bleeding.  Clinical & Experimental Obstetrics & Gynecology 2013;40:74‐7.  CENTRAL   Google Scholar   Web of Science® Times Cited: 3",https://www.ncbi.nlm.nih.gov/pubmed/23724512,23724512
"Kupesic S, Plavsic BM. 2D and 3D hysterosalpingo‐contrast‐sonography in the assessment of uterine cavity and tubal patency.  European Journal of Obstetrics, Gynecology, & Reproductive Biology 2007;133:64‐9. CENTRAL  Link to article   Google Scholar   Web of Science® Times Cited: 21",https://www.ncbi.nlm.nih.gov/pubmed/17329010,17329010
