,citation_journal,link,PMID
0,"Kim E, Jeong HJ, Lee KW, Song JS. Interpreting positive signs of the supraspinatus test in screening for torn rotator cuff.  Acta Medica Okayama 2006;60(4):223‐8.    PubMed     Google Scholar   Web of Science® Times Cited: 15",https://www.ncbi.nlm.nih.gov/pubmed/16943859,16943859
1,"Parentis MA, Glousman RE, Mohr KS, Yocum LA. An evaluation of the provocative tests for superior labral anterior posterior lesions.  American Journal of Sports Medicine 2006;34(2):265‐8.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 41",https://www.ncbi.nlm.nih.gov/pubmed/16219944,16219944
2,Bennett WF. Specificity of the Speed's test: arthroscopic technique for evaluating the biceps tendon at the level of the bicipital groove.  Arthroscopy 1998;14(8):789‐96.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 63,https://www.ncbi.nlm.nih.gov/pubmed/9848587,9848587
3,"Stetson WB, Templin K. The crank test, the O'Brien test, and routine magnetic resonance imaging scans in the diagnosis of labral tears.  American Journal of Sports Medicine 2002;30(6):806‐9.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 58",https://www.ncbi.nlm.nih.gov/pubmed/12435645,12435645
4,"Naredo E, Aguado P, Miguel E, Uson J, Mayordomo L, Gijon‐banos J, et al. Painful shoulder: comparison of physical examination and ultrasonographic findings.  Annals of the Rheumatic Diseases 2002;61(2):132‐6.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 78",https://www.ncbi.nlm.nih.gov/pubmed/11796399,11796399
5,"Hertel R, Ballmer FT, Lombert SM, Gerber C. Lag signs in the diagnosis of rotator cuff rupture.  Journal of Shoulder and Elbow Surgery 1996;5(4):307‐13.  Link to article   PubMed     Google Scholar   CAS",https://www.ncbi.nlm.nih.gov/pubmed/8872929,8872929
6,"Schlechter JA, Summa S, Rubin BD. The passive distraction test: a new diagnostic aid for clinically significant superior labral pathology.  Arthroscopy 2009;25(12):1374‐9.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 8",https://www.ncbi.nlm.nih.gov/pubmed/19962062,19962062
7,"Kim S‐H, Ha K‐I, Ahn J‐H, Kim S‐H, Choi H‐J. Biceps Load Test II: A clinical test for SLAP lesions of the shoulder.  Arthroscopy 2001;17(2):160‐4.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 75",https://www.ncbi.nlm.nih.gov/pubmed/11172245,11172245
8,"Itoi E, Kido T, Sano A, Urayama M, Sato K. Which is more useful, the ""full can test"" or the ""empty can test,"" in detecting the torn supraspinatus tendon?.  American Journal of Sports Medicine 1999;27(1):65‐8.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 69",https://www.ncbi.nlm.nih.gov/pubmed/9934421,9934421
9,"Wolf EM, Agrawal V. Transdeltoid palpation (the rent test) in the diagnosis of rotator cuff tears.  Journal of Shoulder and Elbow Surgery 2001;10(5):470‐3.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 18",https://www.ncbi.nlm.nih.gov/pubmed/11641706,11641706
