citation_journal,link,PMID
"Lee HY, Seong MW, Park SS, Hwang SS, Lee J, Park YS, et al. Diagnostic accuracy of Xpert® MTB/RIF on bronchoscopy specimens in patients with suspected pulmonary tuberculosis.  International Journal of Tuberculosis and Lung Disease 2013;17(7):917‐21. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23621953,23621953
"Hanrahan CF, Theron G, Bassett J, Dheda K, Scott L, Stevens W, et al. Xpert MTB/RIF as a measure of sputum bacillary burden. Variation by HIV status and immunosuppression.  American Journal of Respiratory and Critical Care Medicine 2014;189(11):1426‐34. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24786895,24786895
"Mutingwende I, Vermeulen U, Steyn F, Viljoen H, Grobler A. Development and evaluation of a rapid multiplex‐PCR based system for Mycobacterium tuberculosis diagnosis using sputum samples.  Journal of Microbiological Methods 2015;116:37‐43. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26093259,26093259
"Kwak N, Choi SM, Lee J, Park YS, Lee CH, Lee SM, et al. Diagnostic accuracy and turnaround time of the Xpert MTB/RIF assay in routine clinical practice.  PloS One 2013;8(10):e77456. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24204834,24204834
"Metcalfe JZ, Makumbirofa S, Makamure B, Sandy C, Bara W, Mason P, et al. Xpert MTB/RIF detection of rifampin resistance and time to treatment initiation in Harare, Zimbabwe.  International Journal of Tuberculosis and Lung Disease 2016;20(7):882‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/27287639,27287639
"Davis JL, Kawamura LM, Chaisson LH, Grinsdale J, Benhammou J, Ho C, et al. Impact of GeneXpert MTB/RIF on patients and tuberculosis programs in a low‐burden setting. a hypothetical trial.  American Journal of Respiratory and Critical Care Medicine 2014;189(12):1551‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24869625,24869625
"Metcalfe JZ, Makumbirofa S, Makamure B, Mutetwa R, Peñaloza RA, Sandy C, et al. Suboptimal specificity of Xpert MTB/RIF among treatment‐experienced patients.  European Respiratory Journal 2015;45(5):1504‐6. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/25792637,25792637
"Boum Y, Kim S, Orikiriza P, Acuna‐Villaorduna C, Vinhas S, Bonnet M, et al. Diagnostic accuracy of the small membrane filtration method for diagnosis of pulmonary tuberculosis in a high‐HIV‐prevalence setting.  Journal of Clinical Microbiology 2016;54(6):1520‐7. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/27030493,27030493
"Carriquiry G, Otero L, González‐Lagos E, Zamudio C, Sánchez E, Nabeta P, et al. A diagnostic accuracy study of Xpert®MTB/RIF in HIV‐positive patients with high clinical suspicion of pulmonary tuberculosis in Lima, Peru.  PLoS One 2012;7(9):e44626. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22970271,22970271
"Ko Y, Lee HK, Lee YS, Kim MY, Shin JH, Shim EJ, et al. Accuracy of Xpert® MTB/RIF assay compared with AdvanSure TB/NTM real‐time PCR using bronchoscopy specimens.  International Journal of Tuberculosis and Lung Disease 2016;20(1):115‐20. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26688537,26688537
"Geleta DA, Megerssa YC, Gudeta AN, Akalu GT, Debele MT, Tulu K D. Xpert MTB/RIF assay for diagnosis of pulmonary tuberculosis in sputum specimens in remote health care facility.  BMC Microbiology 2015;15:220. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26483194,26483194
"Makamure B, Makumbirofa S, Bandason T, Leccese P, Mutetwa R, Robertson V, et al. A suggested algorithm for detection of multi drug‐resistant tuberculosis in Zimbabwe.  Journal of Infection in Developing Countries 2017;11(8):611‐8. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/31085822,31085822
"Tadesse M, Aragaw D, Rigouts L, Abebe G. Increased detection of smear‐negative pulmonary tuberculosis by GeneXpert MTB/RIF® assay after bleach concentration.  International Journal of Mycobacteriology 2016;5(2):211‐8. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/27242234,27242234
"Tang T, Liu F, Lu X, Huang Q. Evaluation of GeneXpert MTB/RIF for detecting Mycobacterium tuberculosis in a hospital in China.  Journal of International Medical Research 2017;45(2):816‐22. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/28351283,28351283
"Barnard DA, Irusen EM, Bruwer JW, Plekker D, Whitelaw AC, Deetlefs JD, et al. The utility of Xpert MTB/RIF performed on bronchial washings obtained in patients with suspected pulmonary tuberculosis in a high prevalence setting.  BMC Pulmonary Medicine 2015;15:103. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26377395,26377395
"Huang F, Dang L, Sun H, Yang H, Wu X. A study of the value of three molecular diagnostic techniques in the diagnosis of tuberculosis.  Zhonghua Jie He He Hu Xi Za Zhi 2015;38(9):680‐5. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26703773,26703773
