citation_journal,link,PMID
"Fagotti A, Vizzielli G, Fanfani F, Costantini B, Ferrandina G, Gallotta V, et al. Introduction of staging laparoscopy in the management of advanced epithelial ovarian, tubal and peritoneal cancer: impact on prognosis in a single institution experience.  Gynecologic Oncology 2013;131(2):341‐6. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23938372,23938372
"Deffieux X, Castaigne D, Pomel C. Role of laparoscopy to evaluate candidates for complete cytoreduction in advanced stages of epithelial ovarian cancer.  International Journal of Gynecological Cancer 2006;16 Suppl 1:35‐40. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16515565,16515565
"Rossetti D, Vitale SG, Gulino FA, Rapisarda AM, Valenti G, Zigarelli M, et al. Laparoendoscopic single‐site surgery for the assessment of peritoneal carcinomatosis resectability in patients with advanced ovarian cancer.  European Journal of Gynaecological Oncology j2016;37(5):671‐3. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/29787008,29787008
"Petrillo M, Vizzielli G, Fanfani F, Gallotta V, Cosentino F, Chiantera V, et al. Definition of a dynamic laparoscopic model for the prediction of incomplete cytoreduction in advanced epithelial ovarian cancer: proof of a concept.  Gynecologic Oncology 2015;139(1):5‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/26196319,26196319
"Brun JL, Rouzier R, Uzan S, Darai E. External validation of a laparoscopic‐based score to evaluate resectability of advanced ovarian cancers: clues for a simplified score.  Gynecologic Oncology 2008;110(3):354‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/18572226,18572226
"Vizzielli G, Costantini B, Tortorella L, Petrillo M, Fanfani F, Chiantera V, et al. Influence of intraperitoneal dissemination assessed by laparoscopy on prognosis of advanced ovarian cancer: an exploratory analysis of a single‐institution experience.  Annals of Surgical Oncology 2014;21(12):3970‐7. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/24849521,24849521
"Vizzielli G, Costantini B, Tortorella L, Pitruzzella I, Gallotta V, Fanfani F, et al. A laparoscopic risk‐adjusted model to predict major complications after primary debulking surgery in ovarian cancer: A single‐institution assessment.  Gynecologic Oncology 2016;142(1):19‐24. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/27103179,27103179
"Varnoux C, Huchon C, Bats AS, Bensaid C, Achouri A, Nos C, et al. Diagnostic accuracy of hand‐assisted laparoscopy in predicting resectability of peritoneal carcinomatosis from gynecological malignancies.  European Journal of Surgical Oncology 2013;39(7):774‐9. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23597496,23597496
"Angioli R, Palaia I, Zullo MA, Muzii L, Manci N, Calcagno M, et al. Diagnostic open laparoscopy in the management of advanced ovarian cancer.  Gynecologic Oncology 2006;100(3):455‐61. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16325244,16325244
"Vergote I, Wever I, Tjalma W, Gramberen M, Decloedt J, Dam P. Neoadjuvant chemotherapy or primary debulking surgery in advanced ovarian carcinoma: a retrospective analysis of 285 patients.  Gynecologic Oncology 1998;71(3):431‐6. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9887245,9887245
"Angioli R, Plotti F, Capriglione S, Aloisi A, Montera R, Luvero D, et al. Can the preoperative HE4 level predict optimal cytoreduction in patients with advanced ovarian carcinoma?.  Gynecologic Oncology 2013;128(3):579‐83. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/23220563,23220563
"Fagotti A, Fanfani F, Ludovisi M, Lo Voi R, Bifulco G, Testa AC, et al. Role of laparoscopy to assess the chance of optimal cytoreductive surgery in advanced ovarian cancer: a pilot study.  Gynecologic Oncology 2005;96(3):729‐35. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15721418,15721418
"Brun JL, Rouzier R, Selle F, Houry S, Uzan S, Darai E. Neoadjuvant chemotherapy or primary surgery for stage III/IV ovarian cancer: contribution of diagnostic laparoscopy.  BMC Cancer 2009;9:171. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19500391,19500391
"Dessapt AL, Huchon C, Ngo C, Bats AS, Bensaid C, Lecuru F. Is complete cytoreductive surgery feasible in this patient with ovarian cancer?.  Surgical Oncology 2016;25(3):326‐31. CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/27566040,27566040
