citation_journal,link,PMID
"Delgado Almandoz JE, Schaefer PW, Forero NP, Falla JR, Gonzalez RG, Romero JM. Diagnostic accuracy and yield of multidetector CT angiography in the evaluation of spontaneous intraparenchymal cerebral hemorrhage.  American Journal of Neuroradiology 2009;30(6):1213‐21.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19342546,19342546
"Murai Y, Takagi R, Ikeda Y, Yamamoto Y, Teramoto A. Three‐dimensional computerized tomography angiography in patients with hyperacute intracerebral hemorrhage.  Journal of Neurosurgery 1999;91(3):424‐31.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/10470817,10470817
"Eshwar Chandra N, Khandelwal N, Bapuraj JR, Mathuriya SN, Vasista RK, Kak VK, et al. Spontaneous intracranial hematomas: role of dynamic CT and angiography.  Acta Neurologica Scandinavica 1998;98(3):176‐81.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9786614,9786614
"Lummel N, Lutz J, Bruckmann H, Linn J. The value of magnetic resonance imaging for the detection of the bleeding source in non‐traumatic intracerebral haemorrhages: a comparison with conventional digital subtraction angiography.  Neuroradiology 2012;54(7):673‐80. [PUBMED: 21918851]    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21918851,21918851
"Ma J, Hao L, You C, Huang S, Ma L, Leong C. Accuracy of computed tomography angiography in detecting the underlying vascular abnormalities for spontaneous intracerebral hemorrhage: a comparative study and meta‐analysis.  Neurology India 2012;60(3):299‐303.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22824687,22824687
"Wong GK, Siu DY, Abrigo JM, Poon WS, Tsang FC, Zhu XL, et al. Computed tomographic angiography and venography for young or nonhypertensive patients with acute spontaneous intracerebral hemorrhage.  Stroke 2011;42(1):211‐3.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21088241,21088241
"Wong GK, Siu DY, Ahuja AT, King AD, Yu SC, Zhu XL, et al. Comparisons of DSA and MR angiography with digital subtraction angiography in 151 patients with subacute spontaneous intracerebral hemorrhage.  Journal of Clinical Neuroscience 2010;17(5):601‐5.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/20227278,20227278
"Yoon DY, Chang SK, Choi CS, Kim WK, Lee JH. Multidetector row CT angiography in spontaneous lobar intracerebral hemorrhage: a prospective comparison with conventional angiography.  American Journal of Neuroradiology 2009;30(5):962‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19193746,19193746
"Yeung R, Ahmad T, Aviv RI, Tilly LN, Fox AJ, Symons SP. Comparison of CTA to DSA in determining the etiology of spontaneous ICH.  Canadian Journal of Neurological Sciences 2009;36(2):176‐80.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19378710,19378710
"Romero JM, Artunduaga M, Forero NP, Delgado J, Sarfaraz K, Goldstein JN, et al. Accuracy of CT angiography for the diagnosis of vascular abnormalities causing intraparenchymal hemorrhage in young patients.  Emergency Radiology 2009;16(3):195‐201.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19132425,19132425
