citation_journal,link,PMID
"Beekhuis JR, Mantingh A, Wolf BT, Lith JM, Breed AS. [Serum screening of pregnant women for fetal neural tube defects and Down syndrome; initial experiences in The Netherlands]. [Dutch].  Nederlands Tijdschrift voor Geneeskunde 1993;137(26):1303‐7.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/7688448,7688448
"Hsu JJ, Hsieh TT, Soong YK, Spencer K. Comparison of Down's syndrome screening strategies in Asians combining serum free ß‐hCG and alpha‐fetoprotein with maternal age.  Prenatal Diagnosis 1997;17(8):707‐16.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 12",https://www.ncbi.nlm.nih.gov/pubmed/9267893,9267893
"Christiansen M, Larsen SO, Oxvig C, Qin QP, Wagner JM, Overgaard MT, et al. Screening for Down's syndrome in early and late first and second trimester using six maternal serum markers.  Clinical Genetics 2004;65(1):11‐6.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 15",https://www.ncbi.nlm.nih.gov/pubmed/15032969,15032969
"Kadir RA, Economides DL. The effect of nuchal translucency measurement on second‐trimester biochemical screening for Down's syndrome.  Ultrasound in Obstetrics and Gynecology 1997;9(4):244‐7.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 52",https://www.ncbi.nlm.nih.gov/pubmed/9168574,9168574
"Haddow JE, Palomaki GE, Knight GJ, Cunningham GC, Lustig LS, Boyd PA. Reducing the need for amniocentesis in women 35 years of age or older with serum markers for screening.  New England Journal of Medicine 1994;330(16):1114‐8.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 148",https://www.ncbi.nlm.nih.gov/pubmed/7510852,7510852
"Rozenberg P, Malagrida L, Cuckle H, Durand‐Zaleski I, Nisand I, Audibert F, et al. Down's syndrome screening with nuchal translucency at 12(+0)‐14(+0) weeks and maternal serum markers at 14(+1)‐17(+0) weeks: a prospective study.  Human Reproduction 2002;17(4):1093‐8.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 14",https://www.ncbi.nlm.nih.gov/pubmed/11925411,11925411
"Knight GJ, Palomaki GE, Neveux LM, Fodor KK, Haddow JE. hCG and the free ß‐subunit as screening tests for Down syndrome.  Prenatal Diagnosis 1998;18(3):235‐45.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 27",https://www.ncbi.nlm.nih.gov/pubmed/9556040,9556040
"Christiansen M, Oxvig C, Wagner JM, Qin QP, Nguyen TH, Overgaard MT, et al. The proform of eosinophil major basic protein: a new maternal serum marker for Down syndrome.  Prenatal Diagnosis. 1999;19(10):905‐10.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 23",https://www.ncbi.nlm.nih.gov/pubmed/10521813,10521813
"Su YN, Hsu JJ, Lee CN, Cheng WF, Kung CC, Hsieh FJ. Raised maternal serum placenta growth factor concentration during the second trimester is associated with Down syndrome.  Prenatal Diagnosis 2002;22(1):8‐12.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 16",https://www.ncbi.nlm.nih.gov/pubmed/11810642,11810642
"Bahado Singh, Oz U, Rinne K, Hunter D, Cole L, Mahoney MJ, et al. Elevated maternal urine level of ß‐core fragment of human chorionic gonadotropin versus serum triple test in the second‐trimester detection of Down syndrome.  American Journal of Obstetrics and Gynecology 1999;181(4):929‐33.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 7",https://www.ncbi.nlm.nih.gov/pubmed/10521756,10521756
"Malone FD, Canick JA, Ball RH, Nyberg DA, Comstock CH, Bukowski R, et al. for the First‐ and Second‐Trimester Evaluation of Risk (FASTER) Research Consortium. First‐trimester or second‐trimester screening, or both, for Down's syndrome.  New England Journal of Medicine 2005;353(19):2001‐11.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 499",https://www.ncbi.nlm.nih.gov/pubmed/16282175,16282175
"Kadir RA, Pepera T, Economides DL. Second trimester maternal serum biochemical screening for Down's syndrome: Experience of a single obstetric unit.  Journal of Obstetrics and Gynaecology 1999;19(4):373‐6.  Link to article   PubMed     Google Scholar   CAS",https://www.ncbi.nlm.nih.gov/pubmed/15512334,15512334
"Palomaki GE, Neveux LM, Knight GJ, Haddow JE, Pandian R. Maternal serum invasive trophoblast antigen (hyperglycosylated hCG) as a screening marker for Down syndrome during the second trimester.  Clinical Chemistry 2004;50(10):1804‐8.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 14",https://www.ncbi.nlm.nih.gov/pubmed/15319323,15319323
"Qin QP, Christiansen M, Nguyen TH, Sorensen S, Larsen SO, Norgaard‐Pedersen B. Schwangerschaftsprotein 1 (SP1) as a maternal serum marker for Down syndrome in the first and second trimesters.  Prenatal Diagnosis 1997;17(2):101‐8.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 25",https://www.ncbi.nlm.nih.gov/pubmed/9061756,9061756
"Pandian R, Cole LA, Palomaki GE. Second‐trimester maternal serum invasive trophoblast antigen: a marker for Down syndrome screening.  Clinical Chemistry 2004;50(8):1433‐5.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 13",https://www.ncbi.nlm.nih.gov/pubmed/15166108,15166108
"Bahado Singh, Oz AU, Gomez K, Hunter D, Copel J, Baumgarten A, et al. Combined ultrasound biometry, serum markers and age for Down syndrome risk estimation.  Ultrasound in Obstetrics and Gynecology 2000;15(3):199‐204.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 18",https://www.ncbi.nlm.nih.gov/pubmed/10846774,10846774
"Wald NJ, Huttly WJ, Hackshaw AK. Antenatal screening for Down's syndrome with the quadruple test.  Lancet 2003;361(9360):835‐6.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 66",https://www.ncbi.nlm.nih.gov/pubmed/12642052,12642052
