citation_journal,link,PMID
"Drzezga A, Grimmer T, Rimenschneider M, Lautenschlager N, Siebner H, Alexopoulus, et al. Prediction of individual clinical outcome in MCI by means of genetic assessment and (18)F‐FDG PET.  Journal of Nuclear Medicine 2005;46(10):1625‐32.    PubMed     Google Scholar   Web of Science® Times Cited: 161",https://www.ncbi.nlm.nih.gov/pubmed/16204712,16204712
Clerici F. Differences in hippocampal metabolism between amnestic and non‐amnestic MCI subjects: automated FDG‐PET image analysis.  Quarterly Journal of Nuclear Medicine and Molecular Imaging 2009;53(6):646‐57.    PubMed     Google Scholar   Web of Science® Times Cited: 23,https://www.ncbi.nlm.nih.gov/pubmed/20016455,20016455
"Schmand B, Eikelenboom P, Gool WA, Alzheimer's Disease Neuroimaging Initiative. Value of diagnostic tests to predict conversion to Alzheimer’s Disease in young and old patients with amnestic mild cognitive impairment.  Journal of Alzheimer's Disease 2012;29(3):641‐8.    PubMed     Google Scholar   Web of Science® Times Cited: 22",https://www.ncbi.nlm.nih.gov/pubmed/22297644,22297644
"Galluzzi S, Geroldi, C, Ghidoni R, Paghera B, Amicucci B, Bonetti M, et al. The new Alzheimer’s criteria in a naturalistic series of patients with mild cognitive impairment.  Journal of Neurology 2010;257(12):2004–14.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 36",https://www.ncbi.nlm.nih.gov/pubmed/20632026,20632026
"Arnáiz E, Jelic V, Almkvist O, Wahlund L‐O, Winbald B, Valind S, et al. Impaired cerebral glucose metabolism and cognitive functioning predict deterioration in mild cognitive impairment.  Neuroreport 2001;12(4):851‐5.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 186",https://www.ncbi.nlm.nih.gov/pubmed/11277595,11277595
"Landau SM, Harvey D, Madison CM, Reiman EM, Foster NL, Aisen PS, et al. Comparing predictors of conversion and decline in mild cognitive impairment.  Neurology 2010;75(3):230‐8.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 263",https://www.ncbi.nlm.nih.gov/pubmed/20592257,20592257
"Anchisi D, Borroni B, Franceschi M, Kerrouche N, Kalbe E, Kerrouche N, at al. Heterogeneity of brain glucose metabolism in mild cognitive impairment and clinical progression to Alzheimer disease.  Archives of Neurology 2005;62(11):1728‐33.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 159",https://www.ncbi.nlm.nih.gov/pubmed/16286547,16286547
"Berent S, Giordani B, Foster N, Minoshima S, Lajiness‐O'Neill R, Koeppe R, et al. Neuropsychological function and cerebral glucose utilization in isolated memory impairment and Alzheimer's disease.  Journal of Psychiatric Research 1999;33(1):7‐16.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 75",https://www.ncbi.nlm.nih.gov/pubmed/10094234,10094234
"Ossenkoppele R, Tolboom N, Foster‐Dingley JC, Adriaanse SF, Boellaard R, Yaqub M, et al. Longitudinal imaging of Alzheimer pathology using [11C]PIB, [18F]FDDNP and [18F]FDG PET.  European Journal of Nuclear Medicine and Molecular Imaging 2012;39(6):990‐1000.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 49",https://www.ncbi.nlm.nih.gov/pubmed/22441582,22441582
"Nobili F, Salmaso D, Morbelli S, Girtler N, Piccardo A, Brugnolo A, et al. Principal component analysis of FDG PET in amnestic MCI.  European Journal of Nuclear Medicine and Molecular Imaging 2008;35(12):2191‐202.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 49",https://www.ncbi.nlm.nih.gov/pubmed/18648805,18648805
"Mosconi L, Perani D, Sorbi S, Herholz K, Nacmias B, Holthoff V, et al. MCI conversion to dementia and APOE genotype: a prediction study with FDG‐PET.  Neurology 2004;63(12):2332‐40.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 228",https://www.ncbi.nlm.nih.gov/pubmed/15623696,15623696
"Herholz K, Westwood S, Haense C, Dunn G. Evaluation of a calibrated (18)F‐FDG PET score as a biomarker for progression in Alzheimer disease and mild cognitive impairment.  Journal of Nuclear Medicine 2011;52(8):1218‐26.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 43",https://www.ncbi.nlm.nih.gov/pubmed/21764801,21764801
"Chételat G, Desgranges B, Sayette V, Viadre F, Eustache F, Baron JC. Mild cognitive impairment: can FDG‐PET predict who is to rapidly convert to Alzheimer's disease?.  Neurology 2003;60(8):1374‐7.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 325",https://www.ncbi.nlm.nih.gov/pubmed/12707450,12707450
"Fellgiebel A, Scheurich A, Bartenstein P, Müller MJ. FDG‐PET and CSF phospho‐tau for prediction of cognitive decline in mild cognitive impairment.  Psychiatry Research 2007;155(2):167‐71.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 25",https://www.ncbi.nlm.nih.gov/pubmed/17531450,17531450
"Pardo JV, Lee JT, Kuskowski MA, Munch KR, Carlis JV, Sheikh SA, et al. Fluorodeoxiglucose positron emission tomography of mild cognitive impairment with clinical follow‐up at 3 years.  Alzheimer's & Dementia 2010;6(4):326‐33.  Link to article   Google Scholar   Web of Science® Times Cited: 5",https://www.ncbi.nlm.nih.gov/pubmed/20447873,20447873
"Ossenkoppele R, Prins N, Pijnenburg YAL, Lemstra AW, Flier WM, Adriaanse SF, et al. Impact of molecular imaging on the diagnostic process in a memory clinic.  Alzheimer's & Dementia 2012;9(4):414‐21.  Link to article   Google Scholar   Web of Science® Times Cited: 52",https://www.ncbi.nlm.nih.gov/pubmed/23164552,23164552
