citation_journal,link,PMID
"Strom C, Sander B, Larsen N, Larsen M, Lund‐Andersen H. Diabetic macular edema assessed with optical coherence tomography and stereo fundus photography.  Investigative Ophthalmology and Visual Science 2002;43(1):241‐5.    PubMed     Google Scholar   Web of Science® Times Cited: 72",https://www.ncbi.nlm.nih.gov/pubmed/11773037,11773037
"Sadda SR, Tan O, Walsh AC, Schuman JS, Varma R, Huang D. Automated detection of clinically significant macular edema by grid scanning optical coherence tomography.  Ophthalmology 2006;113(7):1187‐96.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 23",https://www.ncbi.nlm.nih.gov/pubmed/16647123,16647123
"Medina FJ, Callen CI, Rebolleda G, Munoz‐Negrete FJ, Callen MJ, Valle FG. Use of nonmydriatic spectral‐domain optical coherence tomography for diagnosing diabetic macular edema.  American Journal of Ophthalmology 2012;153(3):536‐43.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 13",https://www.ncbi.nlm.nih.gov/pubmed/21996307,21996307
"Brown JC, Solomon SD, Bressler SB, Schachat AP, DiBernardo C, Bressler NM. Detection of diabetic foveal edema: contact lens biomicroscopy compared with optical coherence tomography.  Archives of Ophthalmology 2004;122(3):330‐5.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 118",https://www.ncbi.nlm.nih.gov/pubmed/15006844,15006844
"Goebel W, Franke R. Retinal thickness in diabetic retinopathy: comparison of optical coherence tomography, the retinal thickness analyzer, and fundus photography.  Retina 2006;26(1):49‐57.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 30",https://www.ncbi.nlm.nih.gov/pubmed/16395139,16395139
"Nunes S, Pereira I, Santos A, Bernardes R, Cunha‐Vaz J. Central retinal thickness measured with HD‐OCT shows a weak correlation with visual acuity in eyes with CSME.  British Journal of Ophthalmology 2010;94(9):1201‐4.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 12",https://www.ncbi.nlm.nih.gov/pubmed/20530184,20530184
"Browning DJ, McOwen MD, Bowen RM, O'Marah TL. Comparison of the clinical diagnosis of diabetic macular edema with diagnosis by optical coherence tomography.  Ophthalmology 2004;111(4):712‐5.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 115",https://www.ncbi.nlm.nih.gov/pubmed/15051203,15051203
"Davis MD, Bressler SB, Aiello LP, Bressler NM, Browning DJ, Flaxel CJ, et al. Diabetic Retinopathy Clinical Research Network Study Group. Comparison of time‐domain OCT and fundus photographic assessments of retinal thickening in eyes with diabetic macular edema.  Investigative Ophthalmology and Visual Science 2008;49(5):1745‐52.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 40",https://www.ncbi.nlm.nih.gov/pubmed/18316700,18316700
"Hee MR, Puliafito CA, Duker JS, Reichel E, Coker JG, Wilkins JR, et al. Topography of diabetic macular edema with optical coherence tomography.  Ophthalmology 1998;105(2):360‐70.  Link to article   PubMed     Google Scholar   CAS Web of Science® Times Cited: 391",https://www.ncbi.nlm.nih.gov/pubmed/9479300,9479300
"Campbell RJ, Coupland SG, Buhrmann, RR, Kertes PJ. Effect of eccentric and inconsistent fixation on retinal optical coherence tomography measures.  Archives of Ophthalmology 2007;125(5):619‐23.  Link to article   PubMed     Google Scholar   Web of Science® Times Cited: 24",https://www.ncbi.nlm.nih.gov/pubmed/17502499,17502499
