citation_journal,link,PMID
"Preda I, Jodal U, Sixt R, Stokland E, Hansson S. Imaging strategy for infants with urinary tract infection: a new algorithm.  Journal of Urology 2011;185(6):1046‐52. [MEDLINE: 21247606]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21247606,21247606
"Jakobsson B, Soderlundh S, Berg U. Diagnostic significance of 99mTc‐dimercaptosuccinic acid (DMSA) scintigraphy in urinary tract infection.  Archives of Disease in Childhood 1992;67(11):1338‐42. [MEDLINE: 1335226]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/1335226,1335226
"Agras K, Ortapamuk H, Naldoken S, Tuncel A, Atan A. Resolution of cortical lesions on serial renal scans in children with acute pyelonephritis.  Pediatric Radiology 2007;37(2):153‐8. [MEDLINE: 17171352]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17171352,17171352
"Ataei N, Madani A, Habibi R, Khorasani M. Evaluation of acute pyelonephritis with DMSA scans in children presenting after the age of 5 years.  Pediatric Nephrology 2005;20(10):1439‐44. [MEDLINE: 16082551]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16082551,16082551
"Donoso G, Lobo G, Arnello F, Arteaga MP, Hevia P, Rosati P, et al. Tc 99M DMSA scintigraphy in children with a first episode of acute pyelonephritis: correlation with laboratory tests, echography and the presence of vesico‐ureteral reflux [Cintigrama renal DMSA en ninos con primera pielonefritis aguda: correlacion con examenes de laboratorio, ecografia y la presencia de reflujo vesico ureteral].  Revista Medica de Chile 2004;132(1):58‐64. [MEDLINE: 15379054]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15379054,15379054
"Ismaili K, Wissing KM, Lolin K, Le PQ, Christophe C, Lepage P, et al. Characteristics of first urinary tract infection with fever in children: a prospective clinical and imaging study.  Pediatric Infectious Disease Journal 2011;30(5):371‐4. [MEDLINE: 21502928]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/21502928,21502928
"Soylu A, Kasap B, Demir K, Turkmen M, Kavukcu S. Predictive value of clinical and laboratory variables for vesicoureteral reflux in children.  Pediatric Nephrology 2007;22(6):844‐8. [MEDLINE: 17273861]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17273861,17273861
"Lavocat MP, Granjon D, Allard D, Gay C, Freycon MT, Dubois F. Imaging of pyelonephritis.  Pediatric Radiology 1997;27(2):159‐65. [MEDLINE: 9028852]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9028852,9028852
"Ilyas M, Mastin ST, Richard GA. Age‐related radiological imaging in children with acute pyelonephritis.  Pediatric Nephrology 2002;17(1):30‐4. [MEDLINE: 11793131]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11793131,11793131
"Mahant S, Friedman J, MacArthur C. Renal ultrasound findings and vesicoureteral reflux in children hospitalised with urinary tract infection.  Archives of Disease in Childhood 2002;86(6):419‐20. [MEDLINE: 12023172]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12023172,12023172
"Lee HY, Soh BH, Hong CH, Kim MJ, Han SW. The efficacy of ultrasound and dimercaptosuccinic acid scan in predicting vesicoureteral reflux in children below the age of 2 years with their first febrile urinary tract infection.  Pediatric Nephrology 2009;24(10):2009‐13. [MEDLINE: 19593590]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/19593590,19593590
"Cleper R, Krause I, Eisenstein B, Davidovits M. Prevalence of vesicoureteral reflux in neonatal urinary tract infection.  Clinical Pediatrics 2004;43(7):619‐25. [MEDLINE: 15378148]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15378148,15378148
"Zaki M, Mutari GA, Badawi M, Ramadan D, Al deen Hanafy E. Vesicoureteric reflux in Kuwaiti children with first febrile urinary tract infection.  Pediatric Nephrology 2003;18(9):898‐901. [MEDLINE: 12883980]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12883980,12883980
"Tsai JD, Huang CT, Lin PY, Chang JH, Lee MD, Huang, FY, et al. Screening high‐grade vesicoureteral reflux in young infants with a febrile urinary tract infection.  Pediatric Nephrology 2012;27(6):955‐63. [MEDLINE: 22374404]CENTRAL    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/22374404,22374404
