citation_journal,link,PMID
"Fernandez‐Esparrach G, Gines A, Sanchez M, Pages M, Pellise M, Fernandez‐Cruz L, et al. Comparison of endoscopic ultrasonography and magnetic resonance cholangiopancreatography in the diagnosis of pancreatobiliary diseases: A prospective study.  American Journal of Gastroenterology 2007;102(8):1632‐9.    PubMed     Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/17521400,17521400
"Canto MI, Chak A, Stellato T, Sivak MV. Endoscopic ultrasonography versus cholangiography for the diagnosis of choledocholithiasis. Gastrointestinal Endoscopy1998; Vol. 47, issue 6:439‐48.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9647366,9647366
"Norton SA, Alderson D. Prospective comparison of endoscopic ultrasonography and endoscopic retrograde cholangiopancreatography in the detection of bile duct stones. British Journal of Surgery1997; Vol. 84, issue 10:1366‐9.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9361590,9361590
"Ney MV, Maluf‐Filho F, Sakai P, Zilberstein B, Gama‐Rodrigues J, Rosa H. Echo‐endoscopy versus endoscopic retrograde cholangiography for the diagnosis of choledocholithiasis: the influence of the size of the stone and diameter of the common bile duct. Arquivos de Gastroenterologia2005; Vol. 42, issue 4:239‐43.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16444379,16444379
"Jendresen MB, Thorboll JE, Adamsen S, Nielsen H, Gronvall S, Hart‐Hansen O. Preoperative routine magnetic resonance cholangiopancreatography before laparoscopic cholecystectomy: A prospective study. European Journal of Surgery2002; Vol. 168, issue 12:690‐4.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15362577,15362577
"Kohut M, Nowakowska‐Dulawa E, Marek T, Kaczor R, Nowak A. Accuracy of linear endoscopic ultrasonography in the evaluation of patients with suspected common bile duct stones. Endoscopy2002; Vol. 34, issue 4:299‐303.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11932785,11932785
"Buscarini E, Tansini P, Vallisa D, Zambelli A, Buscarini L. EUS for suspected choledocholithiasis: Do benefits outweigh costs? A prospective, controlled study. Gastrointestinal Endoscopy2003; Vol. 57, issue 4:510‐8.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12665761,12665761
"Guarise A, Baltieri S, Mainardi P, Faccioli N. Diagnostic accuracy of MRCP in choledocholithiasis. La Radiologia Medica2005; Vol. 109, issue 3:239‐51.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15775893,15775893
"Gautier G, Pilleul F, Crombe‐Ternamian A, Gruner L, Ponchon T, Barth X, et al. Contribution of magnetic resonance cholangiopancreatography to the management of patients with suspected common bile duct stones. Gastroenterologie Clinique et Biologique2004; Vol. 28, issue 2:129‐34.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/15060457,15060457
"Liu CL, Lo CM, Chan JKF, Poon RTP, Lam CM, Fan ST, et al. Detection of choledocholithiasis by EUS in acute pancreatitis: a prospective evaluation in 100 consecutive patients. Gastrointestinal Endoscopy2001; Vol. 54, issue 3:325‐30.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/11522972,11522972
"Miletic D, Uravic M, Mazur‐Brbac M, Stimac D, Petranovic D, Sestan B. Role of magnetic resonance cholangiography in the diagnosis of bile duct lithiasis. World Journal of Surgery2006; Vol. 30, issue 9:1705‐12.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/16850153,16850153
"Boraschi P, Gigoni R, Braccini G, Lamacchia M, Rossi M, Falaschi F. Detection of common bile duct stones before laparoscopic cholecystectomy. Acta Radiologica2002; Vol. 43, issue 6:593‐8.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/12485257,12485257
"Prat F, Amouyal G, Amouyal P, Pelletier G, Fritsch J, Choury AD, et al. Prospective controlled study of endoscopic ultrasonography and endoscopic retrograde cholangiography in patients with suspected common‐bileduct lithiasis. Lancet1996; Vol. 347, issue 8994:75‐9.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/8538344,8538344
"Ledinghen V, Lecesne R, Raymond JM, Gense V, Amouretti M, Drouillard J, et al. Diagnosis of choledocholithiasis: EUS or magnetic resonance cholangiography? A prospective controlled study. Gastrointestinal Endoscopy1999; Vol. 49, issue 1:26‐31.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9869719,9869719
"Montariol T, Msika S, Charlier A, Rey C, Bataille N, Hay JM, et al. Diagnosis of asymptomatic common bile duct stones: Preoperative endoscopic ultrasonography versus intraoperative cholangiography ‐ a multicenter, prospective controlled study. Surgery1998; Vol. 124, issue 1:6‐13.    Google Scholar",https://www.ncbi.nlm.nih.gov/pubmed/9663245,9663245
